x,y,id,area_m
-162.5,-51.5,14,7725535744
-161.5,-51.5,14,7725535744
-160.5,-51.5,14,7725535744
-159.5,-51.5,14,7725535744
-158.5,-51.5,14,7725535744
-157.5,-51.5,14,7725535744
-156.5,-51.5,14,7725535744
-155.5,-51.5,14,7725535744
-154.5,-51.5,14,7725535744
-153.5,-51.5,14,7725535744
-152.5,-51.5,14,7725535744
-151.5,-51.5,14,7725535744
-150.5,-51.5,14,7725535744
-149.5,-51.5,14,7725535744
-148.5,-51.5,14,7725535744
-147.5,-51.5,14,7725535744
-146.5,-51.5,14,7725535744
-145.5,-51.5,14,7725535744
-144.5,-51.5,14,7725535744
-143.5,-51.5,14,7725535744
-142.5,-51.5,14,7725535744
-141.5,-51.5,14,7725535744
-140.5,-51.5,14,7725535744
-139.5,-51.5,14,7725535744
-138.5,-51.5,14,7725535744
-137.5,-51.5,14,7725535744
-136.5,-51.5,14,7725535744
-135.5,-51.5,14,7725535744
-134.5,-51.5,14,7725535744
-133.5,-51.5,14,7725535744
-132.5,-51.5,14,7725535744
-131.5,-51.5,14,7725535744
-130.5,-51.5,14,7725535744
-129.5,-51.5,14,7725535744
-128.5,-51.5,14,7725535744
-127.5,-51.5,14,7725535744
-126.5,-51.5,14,7725535744
-125.5,-51.5,14,7725535744
-124.5,-51.5,11,7725535744
-123.5,-51.5,11,7725535744
-122.5,-51.5,11,7725535744
-121.5,-51.5,11,7725535744
-120.5,-51.5,11,7725535744
-119.5,-51.5,11,7725535744
-118.5,-51.5,11,7725535744
-117.5,-51.5,11,7725535744
-116.5,-51.5,11,7725535744
-115.5,-51.5,11,7725535744
-114.5,-51.5,11,7725535744
-113.5,-51.5,11,7725535744
-112.5,-51.5,11,7725535744
-111.5,-51.5,11,7725535744
-110.5,-51.5,11,7725535744
-109.5,-51.5,11,7725535744
-108.5,-51.5,11,7725535744
-107.5,-51.5,11,7725535744
-106.5,-51.5,11,7725535744
-105.5,-51.5,11,7725535744
-104.5,-51.5,11,7725535744
-103.5,-51.5,11,7725535744
-102.5,-51.5,11,7725535744
-101.5,-51.5,11,7725535744
-100.5,-51.5,11,7725535744
-99.5,-51.5,11,7725535744
-98.5,-51.5,11,7725535744
-97.5,-51.5,11,7725535744
-96.5,-51.5,11,7725535744
-95.5,-51.5,11,7725535744
-94.5,-51.5,11,7725535744
-93.5,-51.5,11,7725535744
-92.5,-51.5,11,7725535744
-91.5,-51.5,11,7725535744
-90.5,-51.5,11,7725535744
-89.5,-51.5,11,7725535744
-88.5,-51.5,11,7725535744
-87.5,-51.5,11,7725535744
-86.5,-51.5,11,7725535744
-85.5,-51.5,11,7725535744
-84.5,-51.5,11,7725535744
-83.5,-51.5,11,7725535744
-82.5,-51.5,11,7725535744
-81.5,-51.5,11,7725535744
-80.5,-51.5,11,7725535744
-79.5,-51.5,11,7725535744
-53.5,-51.5,3,7725535744
-52.5,-51.5,3,7725535744
-51.5,-51.5,3,7725535744
-50.5,-51.5,3,7725535744
-49.5,-51.5,3,7725535744
-48.5,-51.5,3,7725535744
-47.5,-51.5,3,7725535744
-46.5,-51.5,3,7725535744
-45.5,-51.5,3,7725535744
-44.5,-51.5,3,7725535744
-43.5,-51.5,3,7725535744
-42.5,-51.5,3,7725535744
-41.5,-51.5,3,7725535744
-40.5,-51.5,3,7725535744
-39.5,-51.5,3,7725535744
-38.5,-51.5,3,7725535744
-37.5,-51.5,3,7725535744
-36.5,-51.5,3,7725535744
-35.5,-51.5,3,7725535744
-34.5,-51.5,1,7725535744
-33.5,-51.5,1,7725535744
-32.5,-51.5,1,7725535744
-31.5,-51.5,1,7725535744
-30.5,-51.5,1,7725535744
-29.5,-51.5,1,7725535744
-28.5,-51.5,1,7725535744
-27.5,-51.5,3,7725535744
-26.5,-51.5,3,7725535744
-25.5,-51.5,3,7725535744
-24.5,-51.5,3,7725535744
-23.5,-51.5,3,7725535744
-22.5,-51.5,3,7725535744
-21.5,-51.5,3,7725535744
-20.5,-51.5,3,7725535744
-19.5,-51.5,3,7725535744
-18.5,-51.5,3,7725535744
-17.5,-51.5,3,7725535744
-16.5,-51.5,3,7725535744
-15.5,-51.5,3,7725535744
-14.5,-51.5,3,7725535744
-13.5,-51.5,3,7725535744
-12.5,-51.5,3,7725535744
-11.5,-51.5,3,7725535744
-10.5,-51.5,3,7725535744
-9.5,-51.5,3,7725535744
-8.5,-51.5,3,7725535744
-7.5,-51.5,3,7725535744
-6.5,-51.5,3,7725535744
-5.5,-51.5,3,7725535744
-4.5,-51.5,3,7725535744
-3.5,-51.5,3,7725535744
-2.5,-51.5,3,7725535744
-1.5,-51.5,3,7725535744
-0.5,-51.5,3,7725535744
0.5,-51.5,3,7725535744
1.5,-51.5,3,7725535744
2.5,-51.5,3,7725535744
3.5,-51.5,3,7725535744
4.5,-51.5,3,7725535744
5.5,-51.5,3,7725535744
6.5,-51.5,3,7725535744
7.5,-51.5,3,7725535744
8.5,-51.5,3,7725535744
9.5,-51.5,3,7725535744
10.5,-51.5,3,7725535744
11.5,-51.5,3,7725535744
12.5,-51.5,3,7725535744
13.5,-51.5,3,7725535744
14.5,-51.5,3,7725535744
15.5,-51.5,3,7725535744
16.5,-51.5,3,7725535744
17.5,-51.5,3,7725535744
18.5,-51.5,3,7725535744
19.5,-51.5,3,7725535744
20.5,-51.5,3,7725535744
21.5,-51.5,3,7725535744
22.5,-51.5,3,7725535744
23.5,-51.5,3,7725535744
24.5,-51.5,3,7725535744
25.5,-51.5,3,7725535744
26.5,-51.5,3,7725535744
27.5,-51.5,3,7725535744
28.5,-51.5,3,7725535744
29.5,-51.5,3,7725535744
30.5,-51.5,6,7725535744
31.5,-51.5,6,7725535744
32.5,-51.5,6,7725535744
33.5,-51.5,6,7725535744
34.5,-51.5,6,7725535744
35.5,-51.5,6,7725535744
36.5,-51.5,6,7725535744
37.5,-51.5,6,7725535744
38.5,-51.5,6,7725535744
39.5,-51.5,6,7725535744
40.5,-51.5,6,7725535744
41.5,-51.5,6,7725535744
42.5,-51.5,6,7725535744
43.5,-51.5,6,7725535744
44.5,-51.5,6,7725535744
45.5,-51.5,6,7725535744
46.5,-51.5,6,7725535744
47.5,-51.5,6,7725535744
48.5,-51.5,6,7725535744
49.5,-51.5,6,7725535744
50.5,-51.5,6,7725535744
51.5,-51.5,6,7725535744
52.5,-51.5,6,7725535744
53.5,-51.5,6,7725535744
54.5,-51.5,6,7725535744
55.5,-51.5,6,7725535744
56.5,-51.5,6,7725535744
57.5,-51.5,6,7725535744
58.5,-51.5,6,7725535744
59.5,-51.5,6,7725535744
60.5,-51.5,6,7725535744
61.5,-51.5,6,7725535744
62.5,-51.5,6,7725535744
63.5,-51.5,6,7725535744
64.5,-51.5,6,7725535744
65.5,-51.5,6,7725535744
66.5,-51.5,6,7725535744
67.5,-51.5,6,7725535744
68.5,-51.5,6,7725535744
69.5,-51.5,6,7725535744
70.5,-51.5,6,7725535744
71.5,-51.5,6,7725535744
72.5,-51.5,6,7725535744
73.5,-51.5,6,7725535744
74.5,-51.5,6,7725535744
75.5,-51.5,6,7725535744
76.5,-51.5,6,7725535744
77.5,-51.5,6,7725535744
78.5,-51.5,6,7725535744
79.5,-51.5,6,7725535744
80.5,-51.5,6,7725535744
81.5,-51.5,6,7725535744
82.5,-51.5,6,7725535744
83.5,-51.5,6,7725535744
84.5,-51.5,6,7725535744
85.5,-51.5,6,7725535744
86.5,-51.5,6,7725535744
87.5,-51.5,6,7725535744
88.5,-51.5,6,7725535744
89.5,-51.5,6,7725535744
90.5,-51.5,6,7725535744
91.5,-51.5,6,7725535744
92.5,-51.5,6,7725535744
93.5,-51.5,6,7725535744
94.5,-51.5,6,7725535744
95.5,-51.5,6,7725535744
96.5,-51.5,6,7725535744
97.5,-51.5,6,7725535744
98.5,-51.5,6,7725535744
99.5,-51.5,6,7725535744
100.5,-51.5,6,7725535744
101.5,-51.5,6,7725535744
102.5,-51.5,6,7725535744
103.5,-51.5,6,7725535744
104.5,-51.5,6,7725535744
105.5,-51.5,6,7725535744
106.5,-51.5,6,7725535744
107.5,-51.5,6,7725535744
108.5,-51.5,6,7725535744
109.5,-51.5,6,7725535744
110.5,-51.5,6,7725535744
111.5,-51.5,6,7725535744
112.5,-51.5,6,7725535744
113.5,-51.5,6,7725535744
114.5,-51.5,6,7725535744
115.5,-51.5,9,7725535744
116.5,-51.5,9,7725535744
117.5,-51.5,9,7725535744
118.5,-51.5,9,7725535744
119.5,-51.5,9,7725535744
120.5,-51.5,9,7725535744
121.5,-51.5,9,7725535744
122.5,-51.5,9,7725535744
123.5,-51.5,9,7725535744
124.5,-51.5,9,7725535744
125.5,-51.5,9,7725535744
126.5,-51.5,9,7725535744
127.5,-51.5,9,7725535744
128.5,-51.5,9,7725535744
129.5,-51.5,9,7725535744
130.5,-51.5,9,7725535744
131.5,-51.5,9,7725535744
132.5,-51.5,9,7725535744
133.5,-51.5,9,7725535744
134.5,-51.5,9,7725535744
135.5,-51.5,9,7725535744
136.5,-51.5,9,7725535744
137.5,-51.5,9,7725535744
138.5,-51.5,9,7725535744
139.5,-51.5,9,7725535744
140.5,-51.5,9,7725535744
141.5,-51.5,9,7725535744
142.5,-51.5,9,7725535744
143.5,-51.5,9,7725535744
144.5,-51.5,9,7725535744
145.5,-51.5,9,7725535744
146.5,-51.5,9,7725535744
147.5,-51.5,9,7725535744
148.5,-51.5,8,7725535744
149.5,-51.5,8,7725535744
150.5,-51.5,8,7725535744
151.5,-51.5,8,7725535744
152.5,-51.5,8,7725535744
153.5,-51.5,8,7725535744
154.5,-51.5,8,7725535744
155.5,-51.5,8,7725535744
156.5,-51.5,8,7725535744
157.5,-51.5,8,7725535744
158.5,-51.5,8,7725535744
159.5,-51.5,8,7725535744
160.5,-51.5,8,7725535744
161.5,-51.5,8,7725535744
162.5,-51.5,8,7725535744
163.5,-51.5,8,7725535744
164.5,-51.5,8,7725535744
165.5,-51.5,8,7725535744
166.5,-51.5,8,7725535744
167.5,-51.5,8,7725535744
168.5,-51.5,8,7725535744
169.5,-51.5,8,7725535744
170.5,-51.5,14,7725535744
171.5,-51.5,14,7725535744
172.5,-51.5,14,7725535744
173.5,-51.5,14,7725535744
174.5,-51.5,14,7725535744
175.5,-51.5,14,7725535744
176.5,-51.5,14,7725535744
177.5,-51.5,14,7725535744
178.5,-51.5,14,7725535744
179.5,-51.5,14,7725535744
-179.5,-52.5,14,7556565504
-178.5,-52.5,14,7556565504
-177.5,-52.5,14,7556565504
-176.5,-52.5,14,7556565504
-175.5,-52.5,14,7556565504
-174.5,-52.5,14,7556565504
-173.5,-52.5,14,7556565504
-172.5,-52.5,14,7556565504
-171.5,-52.5,14,7556565504
-170.5,-52.5,14,7556565504
-169.5,-52.5,14,7556565504
-168.5,-52.5,14,7556565504
-167.5,-52.5,14,7556565504
-166.5,-52.5,14,7556565504
-165.5,-52.5,14,7556565504
-164.5,-52.5,14,7556565504
-163.5,-52.5,14,7556565504
-162.5,-52.5,14,7556565504
-161.5,-52.5,14,7556565504
-160.5,-52.5,14,7556565504
-159.5,-52.5,14,7556565504
-158.5,-52.5,14,7556565504
-157.5,-52.5,14,7556565504
-156.5,-52.5,14,7556565504
-155.5,-52.5,14,7556565504
-154.5,-52.5,14,7556565504
-153.5,-52.5,14,7556565504
-152.5,-52.5,14,7556565504
-151.5,-52.5,14,7556565504
-150.5,-52.5,14,7556565504
-149.5,-52.5,14,7556565504
-148.5,-52.5,14,7556565504
-147.5,-52.5,14,7556565504
-146.5,-52.5,14,7556565504
-145.5,-52.5,14,7556565504
-144.5,-52.5,14,7556565504
-143.5,-52.5,14,7556565504
-142.5,-52.5,14,7556565504
-141.5,-52.5,14,7556565504
-140.5,-52.5,14,7556565504
-139.5,-52.5,14,7556565504
-138.5,-52.5,14,7556565504
-137.5,-52.5,14,7556565504
-136.5,-52.5,14,7556565504
-135.5,-52.5,14,7556565504
-134.5,-52.5,14,7556565504
-133.5,-52.5,14,7556565504
-132.5,-52.5,14,7556565504
-131.5,-52.5,14,7556565504
-130.5,-52.5,14,7556565504
-129.5,-52.5,14,7556565504
-128.5,-52.5,14,7556565504
-127.5,-52.5,14,7556565504
-126.5,-52.5,14,7556565504
-125.5,-52.5,14,7556565504
-124.5,-52.5,11,7556565504
-123.5,-52.5,11,7556565504
-122.5,-52.5,11,7556565504
-121.5,-52.5,11,7556565504
-120.5,-52.5,11,7556565504
-119.5,-52.5,11,7556565504
-118.5,-52.5,11,7556565504
-117.5,-52.5,11,7556565504
-116.5,-52.5,11,7556565504
-115.5,-52.5,11,7556565504
-114.5,-52.5,11,7556565504
-113.5,-52.5,11,7556565504
-112.5,-52.5,11,7556565504
-111.5,-52.5,11,7556565504
-110.5,-52.5,11,7556565504
-109.5,-52.5,11,7556565504
-108.5,-52.5,11,7556565504
-107.5,-52.5,11,7556565504
-106.5,-52.5,11,7556565504
-105.5,-52.5,11,7556565504
-104.5,-52.5,11,7556565504
-103.5,-52.5,11,7556565504
-102.5,-52.5,11,7556565504
-101.5,-52.5,11,7556565504
-100.5,-52.5,11,7556565504
-99.5,-52.5,11,7556565504
-98.5,-52.5,11,7556565504
-97.5,-52.5,11,7556565504
-96.5,-52.5,11,7556565504
-95.5,-52.5,11,7556565504
-94.5,-52.5,11,7556565504
-93.5,-52.5,11,7556565504
-92.5,-52.5,11,7556565504
-91.5,-52.5,11,7556565504
-90.5,-52.5,11,7556565504
-89.5,-52.5,11,7556565504
-88.5,-52.5,11,7556565504
-87.5,-52.5,11,7556565504
-86.5,-52.5,11,7556565504
-85.5,-52.5,11,7556565504
-84.5,-52.5,11,7556565504
-83.5,-52.5,11,7556565504
-82.5,-52.5,11,7556565504
-81.5,-52.5,11,7556565504
-80.5,-52.5,11,7556565504
-79.5,-52.5,11,7556565504
-53.5,-52.5,3,7556565504
-52.5,-52.5,3,7556565504
-51.5,-52.5,3,7556565504
-50.5,-52.5,3,7556565504
-49.5,-52.5,3,7556565504
-48.5,-52.5,3,7556565504
-47.5,-52.5,3,7556565504
-46.5,-52.5,3,7556565504
-45.5,-52.5,3,7556565504
-44.5,-52.5,3,7556565504
-43.5,-52.5,3,7556565504
-42.5,-52.5,1,7556565504
-41.5,-52.5,1,7556565504
-40.5,-52.5,1,7556565504
-39.5,-52.5,1,7556565504
-38.5,-52.5,1,7556565504
-37.5,-52.5,1,7556565504
-36.5,-52.5,1,7556565504
-35.5,-52.5,1,7556565504
-34.5,-52.5,1,7556565504
-33.5,-52.5,1,7556565504
-32.5,-52.5,1,7556565504
-31.5,-52.5,1,7556565504
-30.5,-52.5,1,7556565504
-29.5,-52.5,1,7556565504
-28.5,-52.5,1,7556565504
-27.5,-52.5,3,7556565504
-26.5,-52.5,3,7556565504
-25.5,-52.5,3,7556565504
-24.5,-52.5,3,7556565504
-23.5,-52.5,3,7556565504
-22.5,-52.5,3,7556565504
-21.5,-52.5,3,7556565504
-20.5,-52.5,3,7556565504
-19.5,-52.5,3,7556565504
-18.5,-52.5,3,7556565504
-17.5,-52.5,3,7556565504
-16.5,-52.5,3,7556565504
-15.5,-52.5,3,7556565504
-14.5,-52.5,3,7556565504
-13.5,-52.5,3,7556565504
-12.5,-52.5,3,7556565504
-11.5,-52.5,3,7556565504
-10.5,-52.5,3,7556565504
-9.5,-52.5,3,7556565504
-8.5,-52.5,3,7556565504
-7.5,-52.5,3,7556565504
-6.5,-52.5,3,7556565504
-5.5,-52.5,3,7556565504
-4.5,-52.5,1,7556565504
-3.5,-52.5,1,7556565504
-2.5,-52.5,1,7556565504
-1.5,-52.5,1,7556565504
-0.5,-52.5,1,7556565504
0.5,-52.5,1,7556565504
1.5,-52.5,1,7556565504
2.5,-52.5,1,7556565504
3.5,-52.5,1,7556565504
4.5,-52.5,1,7556565504
5.5,-52.5,1,7556565504
6.5,-52.5,1,7556565504
7.5,-52.5,1,7556565504
8.5,-52.5,1,7556565504
9.5,-52.5,1,7556565504
10.5,-52.5,1,7556565504
11.5,-52.5,1,7556565504
12.5,-52.5,1,7556565504
13.5,-52.5,1,7556565504
14.5,-52.5,1,7556565504
15.5,-52.5,1,7556565504
16.5,-52.5,1,7556565504
17.5,-52.5,1,7556565504
18.5,-52.5,1,7556565504
19.5,-52.5,1,7556565504
20.5,-52.5,1,7556565504
21.5,-52.5,1,7556565504
22.5,-52.5,1,7556565504
23.5,-52.5,1,7556565504
24.5,-52.5,1,7556565504
25.5,-52.5,1,7556565504
26.5,-52.5,1,7556565504
27.5,-52.5,1,7556565504
28.5,-52.5,3,7556565504
29.5,-52.5,3,7556565504
30.5,-52.5,6,7556565504
31.5,-52.5,6,7556565504
32.5,-52.5,6,7556565504
33.5,-52.5,6,7556565504
34.5,-52.5,6,7556565504
35.5,-52.5,6,7556565504
36.5,-52.5,6,7556565504
37.5,-52.5,6,7556565504
38.5,-52.5,6,7556565504
39.5,-52.5,6,7556565504
40.5,-52.5,6,7556565504
41.5,-52.5,6,7556565504
42.5,-52.5,6,7556565504
43.5,-52.5,6,7556565504
44.5,-52.5,6,7556565504
45.5,-52.5,6,7556565504
46.5,-52.5,6,7556565504
47.5,-52.5,6,7556565504
48.5,-52.5,6,7556565504
49.5,-52.5,6,7556565504
50.5,-52.5,6,7556565504
51.5,-52.5,6,7556565504
52.5,-52.5,6,7556565504
53.5,-52.5,6,7556565504
54.5,-52.5,6,7556565504
55.5,-52.5,6,7556565504
56.5,-52.5,6,7556565504
57.5,-52.5,6,7556565504
58.5,-52.5,6,7556565504
59.5,-52.5,6,7556565504
60.5,-52.5,6,7556565504
61.5,-52.5,6,7556565504
62.5,-52.5,6,7556565504
63.5,-52.5,6,7556565504
64.5,-52.5,6,7556565504
65.5,-52.5,6,7556565504
66.5,-52.5,6,7556565504
67.5,-52.5,6,7556565504
68.5,-52.5,6,7556565504
69.5,-52.5,6,7556565504
70.5,-52.5,6,7556565504
71.5,-52.5,6,7556565504
72.5,-52.5,6,7556565504
73.5,-52.5,6,7556565504
74.5,-52.5,6,7556565504
75.5,-52.5,6,7556565504
76.5,-52.5,6,7556565504
77.5,-52.5,6,7556565504
78.5,-52.5,6,7556565504
79.5,-52.5,6,7556565504
80.5,-52.5,6,7556565504
81.5,-52.5,6,7556565504
82.5,-52.5,6,7556565504
83.5,-52.5,6,7556565504
84.5,-52.5,6,7556565504
85.5,-52.5,6,7556565504
86.5,-52.5,6,7556565504
87.5,-52.5,6,7556565504
88.5,-52.5,6,7556565504
89.5,-52.5,6,7556565504
90.5,-52.5,6,7556565504
91.5,-52.5,6,7556565504
92.5,-52.5,6,7556565504
93.5,-52.5,6,7556565504
94.5,-52.5,6,7556565504
95.5,-52.5,6,7556565504
96.5,-52.5,6,7556565504
97.5,-52.5,6,7556565504
98.5,-52.5,6,7556565504
99.5,-52.5,6,7556565504
100.5,-52.5,6,7556565504
101.5,-52.5,6,7556565504
102.5,-52.5,6,7556565504
103.5,-52.5,6,7556565504
104.5,-52.5,6,7556565504
105.5,-52.5,6,7556565504
106.5,-52.5,6,7556565504
107.5,-52.5,6,7556565504
108.5,-52.5,6,7556565504
109.5,-52.5,6,7556565504
110.5,-52.5,6,7556565504
111.5,-52.5,6,7556565504
112.5,-52.5,6,7556565504
113.5,-52.5,6,7556565504
114.5,-52.5,6,7556565504
115.5,-52.5,9,7556565504
116.5,-52.5,9,7556565504
117.5,-52.5,9,7556565504
118.5,-52.5,9,7556565504
119.5,-52.5,9,7556565504
120.5,-52.5,9,7556565504
121.5,-52.5,9,7556565504
122.5,-52.5,9,7556565504
123.5,-52.5,9,7556565504
124.5,-52.5,9,7556565504
125.5,-52.5,9,7556565504
126.5,-52.5,9,7556565504
127.5,-52.5,9,7556565504
128.5,-52.5,9,7556565504
129.5,-52.5,9,7556565504
130.5,-52.5,9,7556565504
131.5,-52.5,9,7556565504
132.5,-52.5,9,7556565504
133.5,-52.5,9,7556565504
134.5,-52.5,9,7556565504
135.5,-52.5,9,7556565504
136.5,-52.5,9,7556565504
137.5,-52.5,9,7556565504
138.5,-52.5,9,7556565504
139.5,-52.5,9,7556565504
140.5,-52.5,9,7556565504
141.5,-52.5,9,7556565504
142.5,-52.5,9,7556565504
143.5,-52.5,9,7556565504
144.5,-52.5,9,7556565504
145.5,-52.5,9,7556565504
146.5,-52.5,9,7556565504
147.5,-52.5,9,7556565504
148.5,-52.5,8,7556565504
149.5,-52.5,8,7556565504
150.5,-52.5,8,7556565504
151.5,-52.5,8,7556565504
152.5,-52.5,8,7556565504
153.5,-52.5,8,7556565504
154.5,-52.5,8,7556565504
155.5,-52.5,8,7556565504
156.5,-52.5,8,7556565504
157.5,-52.5,8,7556565504
158.5,-52.5,8,7556565504
159.5,-52.5,8,7556565504
160.5,-52.5,8,7556565504
161.5,-52.5,8,7556565504
162.5,-52.5,8,7556565504
163.5,-52.5,8,7556565504
164.5,-52.5,8,7556565504
165.5,-52.5,8,7556565504
166.5,-52.5,8,7556565504
167.5,-52.5,8,7556565504
168.5,-52.5,8,7556565504
169.5,-52.5,8,7556565504
170.5,-52.5,14,7556565504
171.5,-52.5,14,7556565504
172.5,-52.5,14,7556565504
173.5,-52.5,14,7556565504
174.5,-52.5,14,7556565504
175.5,-52.5,14,7556565504
176.5,-52.5,14,7556565504
177.5,-52.5,14,7556565504
178.5,-52.5,14,7556565504
179.5,-52.5,14,7556565504
-179.5,-53.5,14,7385201152
-178.5,-53.5,14,7385201152
-177.5,-53.5,14,7385201152
-176.5,-53.5,14,7385201152
-175.5,-53.5,14,7385201152
-174.5,-53.5,14,7385201152
-173.5,-53.5,14,7385201152
-172.5,-53.5,14,7385201152
-171.5,-53.5,14,7385201152
-170.5,-53.5,14,7385201152
-169.5,-53.5,14,7385201152
-168.5,-53.5,14,7385201152
-167.5,-53.5,14,7385201152
-166.5,-53.5,14,7385201152
-165.5,-53.5,14,7385201152
-164.5,-53.5,14,7385201152
-163.5,-53.5,14,7385201152
-162.5,-53.5,14,7385201152
-161.5,-53.5,14,7385201152
-160.5,-53.5,14,7385201152
-159.5,-53.5,14,7385201152
-158.5,-53.5,14,7385201152
-157.5,-53.5,14,7385201152
-156.5,-53.5,14,7385201152
-155.5,-53.5,14,7385201152
-154.5,-53.5,14,7385201152
-153.5,-53.5,14,7385201152
-152.5,-53.5,14,7385201152
-151.5,-53.5,14,7385201152
-150.5,-53.5,14,7385201152
-149.5,-53.5,14,7385201152
-148.5,-53.5,14,7385201152
-147.5,-53.5,14,7385201152
-146.5,-53.5,14,7385201152
-145.5,-53.5,14,7385201152
-144.5,-53.5,14,7385201152
-143.5,-53.5,14,7385201152
-142.5,-53.5,14,7385201152
-141.5,-53.5,14,7385201152
-140.5,-53.5,14,7385201152
-139.5,-53.5,14,7385201152
-138.5,-53.5,14,7385201152
-137.5,-53.5,14,7385201152
-136.5,-53.5,14,7385201152
-135.5,-53.5,14,7385201152
-134.5,-53.5,14,7385201152
-133.5,-53.5,14,7385201152
-132.5,-53.5,14,7385201152
-131.5,-53.5,14,7385201152
-130.5,-53.5,14,7385201152
-129.5,-53.5,14,7385201152
-128.5,-53.5,14,7385201152
-127.5,-53.5,14,7385201152
-126.5,-53.5,14,7385201152
-125.5,-53.5,14,7385201152
-124.5,-53.5,11,7385201152
-123.5,-53.5,11,7385201152
-122.5,-53.5,11,7385201152
-121.5,-53.5,11,7385201152
-120.5,-53.5,11,7385201152
-119.5,-53.5,11,7385201152
-118.5,-53.5,11,7385201152
-117.5,-53.5,11,7385201152
-116.5,-53.5,11,7385201152
-115.5,-53.5,11,7385201152
-114.5,-53.5,11,7385201152
-113.5,-53.5,11,7385201152
-112.5,-53.5,11,7385201152
-111.5,-53.5,11,7385201152
-110.5,-53.5,11,7385201152
-109.5,-53.5,11,7385201152
-108.5,-53.5,11,7385201152
-107.5,-53.5,11,7385201152
-106.5,-53.5,11,7385201152
-105.5,-53.5,11,7385201152
-104.5,-53.5,11,7385201152
-103.5,-53.5,11,7385201152
-102.5,-53.5,11,7385201152
-101.5,-53.5,11,7385201152
-100.5,-53.5,11,7385201152
-99.5,-53.5,11,7385201152
-98.5,-53.5,11,7385201152
-97.5,-53.5,11,7385201152
-96.5,-53.5,11,7385201152
-95.5,-53.5,11,7385201152
-94.5,-53.5,11,7385201152
-93.5,-53.5,11,7385201152
-92.5,-53.5,11,7385201152
-91.5,-53.5,11,7385201152
-90.5,-53.5,11,7385201152
-89.5,-53.5,11,7385201152
-88.5,-53.5,11,7385201152
-87.5,-53.5,11,7385201152
-86.5,-53.5,11,7385201152
-85.5,-53.5,11,7385201152
-84.5,-53.5,11,7385201152
-83.5,-53.5,11,7385201152
-82.5,-53.5,11,7385201152
-81.5,-53.5,11,7385201152
-80.5,-53.5,11,7385201152
-79.5,-53.5,11,7385201152
-53.5,-53.5,3,7385201152
-52.5,-53.5,3,7385201152
-51.5,-53.5,3,7385201152
-50.5,-53.5,3,7385201152
-49.5,-53.5,3,7385201152
-48.5,-53.5,3,7385201152
-47.5,-53.5,3,7385201152
-46.5,-53.5,3,7385201152
-45.5,-53.5,3,7385201152
-44.5,-53.5,3,7385201152
-43.5,-53.5,3,7385201152
-42.5,-53.5,3,7385201152
-41.5,-53.5,3,7385201152
-40.5,-53.5,3,7385201152
-39.5,-53.5,3,7385201152
-38.5,-53.5,3,7385201152
-37.5,-53.5,3,7385201152
-36.5,-53.5,3,7385201152
-35.5,-53.5,3,7385201152
-34.5,-53.5,3,7385201152
-33.5,-53.5,3,7385201152
-32.5,-53.5,1,7385201152
-31.5,-53.5,1,7385201152
-30.5,-53.5,1,7385201152
-29.5,-53.5,1,7385201152
-28.5,-53.5,1,7385201152
-27.5,-53.5,1,7385201152
-26.5,-53.5,1,7385201152
-25.5,-53.5,1,7385201152
-24.5,-53.5,1,7385201152
-23.5,-53.5,1,7385201152
-22.5,-53.5,3,7385201152
-21.5,-53.5,3,7385201152
-20.5,-53.5,3,7385201152
-19.5,-53.5,3,7385201152
-18.5,-53.5,3,7385201152
-17.5,-53.5,3,7385201152
-16.5,-53.5,3,7385201152
-15.5,-53.5,3,7385201152
-14.5,-53.5,3,7385201152
-13.5,-53.5,3,7385201152
-12.5,-53.5,3,7385201152
-11.5,-53.5,3,7385201152
-10.5,-53.5,3,7385201152
-9.5,-53.5,3,7385201152
-8.5,-53.5,3,7385201152
-7.5,-53.5,3,7385201152
-6.5,-53.5,1,7385201152
-5.5,-53.5,1,7385201152
-4.5,-53.5,1,7385201152
-3.5,-53.5,1,7385201152
-2.5,-53.5,1,7385201152
-1.5,-53.5,1,7385201152
-0.5,-53.5,1,7385201152
0.5,-53.5,1,7385201152
1.5,-53.5,1,7385201152
2.5,-53.5,1,7385201152
3.5,-53.5,1,7385201152
4.5,-53.5,1,7385201152
5.5,-53.5,1,7385201152
6.5,-53.5,1,7385201152
7.5,-53.5,1,7385201152
8.5,-53.5,1,7385201152
9.5,-53.5,1,7385201152
10.5,-53.5,1,7385201152
11.5,-53.5,1,7385201152
12.5,-53.5,1,7385201152
13.5,-53.5,1,7385201152
14.5,-53.5,1,7385201152
15.5,-53.5,1,7385201152
16.5,-53.5,1,7385201152
17.5,-53.5,1,7385201152
18.5,-53.5,1,7385201152
19.5,-53.5,1,7385201152
20.5,-53.5,1,7385201152
21.5,-53.5,1,7385201152
22.5,-53.5,1,7385201152
23.5,-53.5,1,7385201152
24.5,-53.5,1,7385201152
25.5,-53.5,1,7385201152
26.5,-53.5,1,7385201152
27.5,-53.5,1,7385201152
28.5,-53.5,3,7385201152
29.5,-53.5,3,7385201152
30.5,-53.5,6,7385201152
31.5,-53.5,6,7385201152
32.5,-53.5,6,7385201152
33.5,-53.5,6,7385201152
34.5,-53.5,6,7385201152
35.5,-53.5,6,7385201152
36.5,-53.5,6,7385201152
37.5,-53.5,6,7385201152
