x,y,Name,area_m
148.5,-58.5,7,6494252544
149.5,-58.5,7,6494252544
150.5,-58.5,7,6494252544
-179.5,-59.5,8,6309608960
-178.5,-59.5,8,6309608960
-177.5,-59.5,8,6309608960
-176.5,-59.5,8,6309608960
-175.5,-59.5,8,6309608960
-174.5,-59.5,8,6309608960
-173.5,-59.5,8,6309608960
-172.5,-59.5,8,6309608960
-171.5,-59.5,8,6309608960
-170.5,-59.5,8,6309608960
-169.5,-59.5,8,6309608960
-168.5,-59.5,8,6309608960
-167.5,-59.5,8,6309608960
-166.5,-59.5,8,6309608960
-165.5,-59.5,8,6309608960
-164.5,-59.5,8,6309608960
-163.5,-59.5,8,6309608960
-162.5,-59.5,8,6309608960
-161.5,-59.5,8,6309608960
-160.5,-59.5,8,6309608960
-159.5,-59.5,8,6309608960
-158.5,-59.5,8,6309608960
-157.5,-59.5,8,6309608960
-156.5,-59.5,8,6309608960
-155.5,-59.5,8,6309608960
-154.5,-59.5,8,6309608960
-153.5,-59.5,8,6309608960
-152.5,-59.5,8,6309608960
-151.5,-59.5,8,6309608960
-150.5,-59.5,8,6309608960
-148.5,-59.5,9,6309608960
-147.5,-59.5,9,6309608960
-146.5,-59.5,9,6309608960
-145.5,-59.5,9,6309608960
-144.5,-59.5,9,6309608960
-143.5,-59.5,9,6309608960
-142.5,-59.5,9,6309608960
-141.5,-59.5,9,6309608960
-140.5,-59.5,9,6309608960
-139.5,-59.5,9,6309608960
-138.5,-59.5,9,6309608960
-137.5,-59.5,9,6309608960
-136.5,-59.5,9,6309608960
-135.5,-59.5,9,6309608960
-134.5,-59.5,9,6309608960
-133.5,-59.5,9,6309608960
-132.5,-59.5,9,6309608960
-131.5,-59.5,9,6309608960
-130.5,-59.5,9,6309608960
-129.5,-59.5,9,6309608960
-128.5,-59.5,9,6309608960
-127.5,-59.5,9,6309608960
-126.5,-59.5,9,6309608960
-125.5,-59.5,9,6309608960
-124.5,-59.5,9,6309608960
-123.5,-59.5,9,6309608960
-122.5,-59.5,9,6309608960
-121.5,-59.5,9,6309608960
-120.5,-59.5,9,6309608960
-119.5,-59.5,9,6309608960
-118.5,-59.5,9,6309608960
-117.5,-59.5,9,6309608960
-116.5,-59.5,9,6309608960
-115.5,-59.5,9,6309608960
-114.5,-59.5,9,6309608960
-113.5,-59.5,9,6309608960
-112.5,-59.5,9,6309608960
-111.5,-59.5,9,6309608960
-110.5,-59.5,9,6309608960
-109.5,-59.5,9,6309608960
-108.5,-59.5,9,6309608960
-107.5,-59.5,9,6309608960
-106.5,-59.5,9,6309608960
-105.5,-59.5,9,6309608960
-104.5,-59.5,9,6309608960
-103.5,-59.5,9,6309608960
-102.5,-59.5,9,6309608960
-101.5,-59.5,9,6309608960
-100.5,-59.5,9,6309608960
-99.5,-59.5,9,6309608960
-98.5,-59.5,9,6309608960
-97.5,-59.5,9,6309608960
-96.5,-59.5,9,6309608960
-95.5,-59.5,9,6309608960
-94.5,-59.5,9,6309608960
-93.5,-59.5,9,6309608960
-92.5,-59.5,9,6309608960
-91.5,-59.5,9,6309608960
-90.5,-59.5,9,6309608960
-89.5,-59.5,9,6309608960
-88.5,-59.5,9,6309608960
-87.5,-59.5,9,6309608960
-86.5,-59.5,9,6309608960
-85.5,-59.5,9,6309608960
-84.5,-59.5,1,6309608960
-83.5,-59.5,1,6309608960
-82.5,-59.5,1,6309608960
-81.5,-59.5,1,6309608960
-80.5,-59.5,1,6309608960
-79.5,-59.5,1,6309608960
-78.5,-59.5,1,6309608960
-77.5,-59.5,1,6309608960
-76.5,-59.5,1,6309608960
-75.5,-59.5,1,6309608960
-74.5,-59.5,1,6309608960
-73.5,-59.5,1,6309608960
-72.5,-59.5,1,6309608960
-71.5,-59.5,1,6309608960
-70.5,-59.5,1,6309608960
-69.5,-59.5,1,6309608960
-68.5,-59.5,1,6309608960
-67.5,-59.5,1,6309608960
-66.5,-59.5,1,6309608960
-65.5,-59.5,1,6309608960
-64.5,-59.5,1,6309608960
-63.5,-59.5,1,6309608960
-62.5,-59.5,1,6309608960
-61.5,-59.5,1,6309608960
-60.5,-59.5,1,6309608960
-59.5,-59.5,1,6309608960
-58.5,-59.5,1,6309608960
-57.5,-59.5,1,6309608960
-56.5,-59.5,1,6309608960
-55.5,-59.5,1,6309608960
-54.5,-59.5,1,6309608960
-53.5,-59.5,1,6309608960
-52.5,-59.5,1,6309608960
-51.5,-59.5,1,6309608960
-50.5,-59.5,1,6309608960
-49.5,-59.5,1,6309608960
-48.5,-59.5,1,6309608960
-47.5,-59.5,1,6309608960
-46.5,-59.5,1,6309608960
-45.5,-59.5,1,6309608960
-44.5,-59.5,1,6309608960
-43.5,-59.5,1,6309608960
-42.5,-59.5,1,6309608960
-41.5,-59.5,1,6309608960
-40.5,-59.5,1,6309608960
-39.5,-59.5,1,6309608960
-38.5,-59.5,1,6309608960
-37.5,-59.5,1,6309608960
-36.5,-59.5,1,6309608960
-35.5,-59.5,1,6309608960
-34.5,-59.5,1,6309608960
-33.5,-59.5,1,6309608960
-32.5,-59.5,1,6309608960
-31.5,-59.5,1,6309608960
-30.5,-59.5,1,6309608960
-29.5,-59.5,2,6309608960
-28.5,-59.5,2,6309608960
-27.5,-59.5,2,6309608960
-26.5,-59.5,2,6309608960
-25.5,-59.5,2,6309608960
-24.5,-59.5,2,6309608960
-23.5,-59.5,2,6309608960
-22.5,-59.5,2,6309608960
-21.5,-59.5,2,6309608960
-20.5,-59.5,2,6309608960
-19.5,-59.5,4,6309608960
-18.5,-59.5,4,6309608960
-17.5,-59.5,4,6309608960
-16.5,-59.5,4,6309608960
-15.5,-59.5,4,6309608960
-14.5,-59.5,4,6309608960
-13.5,-59.5,4,6309608960
-12.5,-59.5,4,6309608960
-11.5,-59.5,4,6309608960
-10.5,-59.5,4,6309608960
-9.5,-59.5,4,6309608960
-8.5,-59.5,4,6309608960
-7.5,-59.5,4,6309608960
-6.5,-59.5,4,6309608960
-5.5,-59.5,4,6309608960
-4.5,-59.5,4,6309608960
-3.5,-59.5,4,6309608960
-2.5,-59.5,4,6309608960
-1.5,-59.5,4,6309608960
-0.5,-59.5,4,6309608960
0.5,-59.5,4,6309608960
1.5,-59.5,4,6309608960
2.5,-59.5,4,6309608960
3.5,-59.5,4,6309608960
4.5,-59.5,4,6309608960
5.5,-59.5,4,6309608960
6.5,-59.5,4,6309608960
7.5,-59.5,4,6309608960
8.5,-59.5,4,6309608960
9.5,-59.5,4,6309608960
10.5,-59.5,4,6309608960
11.5,-59.5,4,6309608960
12.5,-59.5,4,6309608960
13.5,-59.5,4,6309608960
14.5,-59.5,4,6309608960
15.5,-59.5,4,6309608960
16.5,-59.5,4,6309608960
17.5,-59.5,4,6309608960
18.5,-59.5,4,6309608960
19.5,-59.5,4,6309608960
20.5,-59.5,4,6309608960
21.5,-59.5,4,6309608960
22.5,-59.5,4,6309608960
23.5,-59.5,4,6309608960
24.5,-59.5,4,6309608960
25.5,-59.5,4,6309608960
26.5,-59.5,4,6309608960
27.5,-59.5,4,6309608960
28.5,-59.5,4,6309608960
29.5,-59.5,4,6309608960
30.5,-59.5,5,6309608960
31.5,-59.5,5,6309608960
32.5,-59.5,5,6309608960
33.5,-59.5,5,6309608960
34.5,-59.5,5,6309608960
35.5,-59.5,5,6309608960
36.5,-59.5,5,6309608960
37.5,-59.5,5,6309608960
38.5,-59.5,5,6309608960
39.5,-59.5,5,6309608960
40.5,-59.5,5,6309608960
41.5,-59.5,5,6309608960
42.5,-59.5,5,6309608960
43.5,-59.5,5,6309608960
44.5,-59.5,5,6309608960
45.5,-59.5,5,6309608960
46.5,-59.5,5,6309608960
47.5,-59.5,5,6309608960
48.5,-59.5,5,6309608960
49.5,-59.5,5,6309608960
50.5,-59.5,5,6309608960
51.5,-59.5,5,6309608960
52.5,-59.5,5,6309608960
53.5,-59.5,5,6309608960
54.5,-59.5,5,6309608960
55.5,-59.5,5,6309608960
56.5,-59.5,5,6309608960
57.5,-59.5,5,6309608960
58.5,-59.5,5,6309608960
59.5,-59.5,5,6309608960
60.5,-59.5,6,6309608960
61.5,-59.5,6,6309608960
62.5,-59.5,6,6309608960
63.5,-59.5,6,6309608960
64.5,-59.5,6,6309608960
65.5,-59.5,6,6309608960
66.5,-59.5,6,6309608960
67.5,-59.5,6,6309608960
68.5,-59.5,6,6309608960
69.5,-59.5,6,6309608960
70.5,-59.5,6,6309608960
71.5,-59.5,6,6309608960
72.5,-59.5,6,6309608960
73.5,-59.5,6,6309608960
74.5,-59.5,6,6309608960
75.5,-59.5,6,6309608960
76.5,-59.5,6,6309608960
77.5,-59.5,6,6309608960
78.5,-59.5,6,6309608960
79.5,-59.5,6,6309608960
80.5,-59.5,6,6309608960
81.5,-59.5,6,6309608960
82.5,-59.5,6,6309608960
83.5,-59.5,6,6309608960
84.5,-59.5,6,6309608960
85.5,-59.5,6,6309608960
86.5,-59.5,7,6309608960
87.5,-59.5,7,6309608960
88.5,-59.5,7,6309608960
89.5,-59.5,7,6309608960
90.5,-59.5,7,6309608960
91.5,-59.5,7,6309608960
92.5,-59.5,7,6309608960
93.5,-59.5,7,6309608960
94.5,-59.5,7,6309608960
95.5,-59.5,7,6309608960
96.5,-59.5,7,6309608960
97.5,-59.5,7,6309608960
98.5,-59.5,7,6309608960
99.5,-59.5,7,6309608960
100.5,-59.5,7,6309608960
101.5,-59.5,7,6309608960
102.5,-59.5,7,6309608960
103.5,-59.5,7,6309608960
104.5,-59.5,7,6309608960
105.5,-59.5,7,6309608960
106.5,-59.5,7,6309608960
107.5,-59.5,7,6309608960
108.5,-59.5,7,6309608960
109.5,-59.5,7,6309608960
110.5,-59.5,7,6309608960
111.5,-59.5,7,6309608960
112.5,-59.5,7,6309608960
113.5,-59.5,7,6309608960
114.5,-59.5,7,6309608960
115.5,-59.5,7,6309608960
116.5,-59.5,7,6309608960
117.5,-59.5,7,6309608960
118.5,-59.5,7,6309608960
119.5,-59.5,7,6309608960
120.5,-59.5,7,6309608960
121.5,-59.5,7,6309608960
122.5,-59.5,7,6309608960
123.5,-59.5,7,6309608960
124.5,-59.5,7,6309608960
125.5,-59.5,7,6309608960
126.5,-59.5,7,6309608960
127.5,-59.5,7,6309608960
128.5,-59.5,7,6309608960
129.5,-59.5,7,6309608960
130.5,-59.5,7,6309608960
131.5,-59.5,7,6309608960
132.5,-59.5,7,6309608960
133.5,-59.5,7,6309608960
134.5,-59.5,7,6309608960
135.5,-59.5,7,6309608960
136.5,-59.5,7,6309608960
137.5,-59.5,7,6309608960
138.5,-59.5,7,6309608960
139.5,-59.5,7,6309608960
140.5,-59.5,7,6309608960
141.5,-59.5,7,6309608960
142.5,-59.5,7,6309608960
143.5,-59.5,7,6309608960
144.5,-59.5,7,6309608960
145.5,-59.5,7,6309608960
146.5,-59.5,7,6309608960
147.5,-59.5,7,6309608960
148.5,-59.5,7,6309608960
149.5,-59.5,7,6309608960
150.5,-59.5,7,6309608960
151.5,-59.5,8,6309608960
152.5,-59.5,8,6309608960
153.5,-59.5,8,6309608960
154.5,-59.5,8,6309608960
155.5,-59.5,8,6309608960
156.5,-59.5,8,6309608960
157.5,-59.5,8,6309608960
158.5,-59.5,8,6309608960
159.5,-59.5,8,6309608960
160.5,-59.5,8,6309608960
161.5,-59.5,8,6309608960
162.5,-59.5,8,6309608960
163.5,-59.5,8,6309608960
164.5,-59.5,8,6309608960
165.5,-59.5,8,6309608960
166.5,-59.5,8,6309608960
167.5,-59.5,8,6309608960
168.5,-59.5,8,6309608960
169.5,-59.5,8,6309608960
171.5,-59.5,8,6309608960
172.5,-59.5,8,6309608960
173.5,-59.5,8,6309608960
174.5,-59.5,8,6309608960
175.5,-59.5,8,6309608960
176.5,-59.5,8,6309608960
177.5,-59.5,8,6309608960
178.5,-59.5,8,6309608960
179.5,-59.5,8,6309608960
-179.5,-60.5,8,6122942976
-178.5,-60.5,8,6122942976
-177.5,-60.5,8,6122942976
-176.5,-60.5,8,6122942976
-175.5,-60.5,8,6122942976
-174.5,-60.5,8,6122942976
-173.5,-60.5,8,6122942976
-172.5,-60.5,8,6122942976
-171.5,-60.5,8,6122942976
-170.5,-60.5,8,6122942976
-169.5,-60.5,8,6122942976
-168.5,-60.5,8,6122942976
-167.5,-60.5,8,6122942976
-166.5,-60.5,8,6122942976
-165.5,-60.5,8,6122942976
-164.5,-60.5,8,6122942976
-163.5,-60.5,8,6122942976
-162.5,-60.5,8,6122942976
-161.5,-60.5,8,6122942976
-160.5,-60.5,8,6122942976
-159.5,-60.5,8,6122942976
-158.5,-60.5,8,6122942976
-157.5,-60.5,8,6122942976
-156.5,-60.5,8,6122942976
-155.5,-60.5,8,6122942976
-154.5,-60.5,8,6122942976
-153.5,-60.5,8,6122942976
-152.5,-60.5,8,6122942976
-151.5,-60.5,8,6122942976
-150.5,-60.5,8,6122942976
-149.5,-60.5,9,6122942976
-148.5,-60.5,9,6122942976
-147.5,-60.5,9,6122942976
-146.5,-60.5,9,6122942976
-145.5,-60.5,9,6122942976
-144.5,-60.5,9,6122942976
-143.5,-60.5,9,6122942976
-142.5,-60.5,9,6122942976
-141.5,-60.5,9,6122942976
-140.5,-60.5,9,6122942976
-139.5,-60.5,9,6122942976
-138.5,-60.5,9,6122942976
-137.5,-60.5,9,6122942976
-136.5,-60.5,9,6122942976
-135.5,-60.5,9,6122942976
-134.5,-60.5,9,6122942976
-133.5,-60.5,9,6122942976
-132.5,-60.5,9,6122942976
-131.5,-60.5,9,6122942976
-130.5,-60.5,9,6122942976
-129.5,-60.5,9,6122942976
-128.5,-60.5,9,6122942976
-127.5,-60.5,9,6122942976
-126.5,-60.5,9,6122942976
-125.5,-60.5,9,6122942976
-124.5,-60.5,9,6122942976
-123.5,-60.5,9,6122942976
-122.5,-60.5,9,6122942976
-121.5,-60.5,9,6122942976
-120.5,-60.5,9,6122942976
-119.5,-60.5,9,6122942976
-118.5,-60.5,9,6122942976
-117.5,-60.5,9,6122942976
-116.5,-60.5,9,6122942976
-115.5,-60.5,9,6122942976
-114.5,-60.5,9,6122942976
-113.5,-60.5,9,6122942976
-112.5,-60.5,9,6122942976
-111.5,-60.5,9,6122942976
-110.5,-60.5,9,6122942976
-109.5,-60.5,9,6122942976
-108.5,-60.5,9,6122942976
-107.5,-60.5,9,6122942976
-106.5,-60.5,9,6122942976
-105.5,-60.5,9,6122942976
-104.5,-60.5,9,6122942976
-103.5,-60.5,9,6122942976
-102.5,-60.5,9,6122942976
-101.5,-60.5,9,6122942976
-100.5,-60.5,9,6122942976
-99.5,-60.5,9,6122942976
-98.5,-60.5,9,6122942976
-97.5,-60.5,9,6122942976
-96.5,-60.5,9,6122942976
-95.5,-60.5,9,6122942976
-94.5,-60.5,9,6122942976
-93.5,-60.5,9,6122942976
-92.5,-60.5,9,6122942976
-91.5,-60.5,9,6122942976
-90.5,-60.5,9,6122942976
-89.5,-60.5,9,6122942976
-88.5,-60.5,9,6122942976
-87.5,-60.5,9,6122942976
-86.5,-60.5,9,6122942976
-85.5,-60.5,9,6122942976
-84.5,-60.5,1,6122942976
-83.5,-60.5,1,6122942976
-82.5,-60.5,1,6122942976
-81.5,-60.5,1,6122942976
-80.5,-60.5,1,6122942976
-79.5,-60.5,1,6122942976
-78.5,-60.5,1,6122942976
-77.5,-60.5,1,6122942976
-76.5,-60.5,1,6122942976
-75.5,-60.5,1,6122942976
-74.5,-60.5,1,6122942976
-73.5,-60.5,1,6122942976
-72.5,-60.5,1,6122942976
-71.5,-60.5,1,6122942976
-70.5,-60.5,1,6122942976
-69.5,-60.5,1,6122942976
-68.5,-60.5,1,6122942976
-67.5,-60.5,1,6122942976
-66.5,-60.5,1,6122942976
-65.5,-60.5,1,6122942976
-64.5,-60.5,1,6122942976
-63.5,-60.5,1,6122942976
-62.5,-60.5,1,6122942976
-61.5,-60.5,1,6122942976
-60.5,-60.5,1,6122942976
-59.5,-60.5,1,6122942976
-58.5,-60.5,1,6122942976
-57.5,-60.5,1,6122942976
-56.5,-60.5,1,6122942976
-55.5,-60.5,1,6122942976
-54.5,-60.5,1,6122942976
-53.5,-60.5,1,6122942976
-52.5,-60.5,1,6122942976
-51.5,-60.5,1,6122942976
-50.5,-60.5,1,6122942976
-49.5,-60.5,1,6122942976
-48.5,-60.5,1,6122942976
-47.5,-60.5,1,6122942976
-46.5,-60.5,1,6122942976
-45.5,-60.5,1,6122942976
-44.5,-60.5,1,6122942976
-43.5,-60.5,1,6122942976
-42.5,-60.5,1,6122942976
-41.5,-60.5,1,6122942976
-40.5,-60.5,1,6122942976
-39.5,-60.5,1,6122942976
-38.5,-60.5,1,6122942976
-37.5,-60.5,1,6122942976
-36.5,-60.5,1,6122942976
-35.5,-60.5,1,6122942976
-34.5,-60.5,1,6122942976
-33.5,-60.5,1,6122942976
-32.5,-60.5,1,6122942976
-31.5,-60.5,1,6122942976
-30.5,-60.5,1,6122942976
-29.5,-60.5,2,6122942976
-28.5,-60.5,2,6122942976
-27.5,-60.5,2,6122942976
-26.5,-60.5,2,6122942976
-25.5,-60.5,2,6122942976
-24.5,-60.5,2,6122942976
-23.5,-60.5,2,6122942976
-22.5,-60.5,2,6122942976
-21.5,-60.5,2,6122942976
-20.5,-60.5,2,6122942976
-19.5,-60.5,4,6122942976
-18.5,-60.5,4,6122942976
-17.5,-60.5,4,6122942976
-16.5,-60.5,4,6122942976
-15.5,-60.5,4,6122942976
-14.5,-60.5,4,6122942976
-13.5,-60.5,4,6122942976
-12.5,-60.5,4,6122942976
-11.5,-60.5,4,6122942976
-10.5,-60.5,4,6122942976
-9.5,-60.5,4,6122942976
-8.5,-60.5,4,6122942976
-7.5,-60.5,4,6122942976
-6.5,-60.5,4,6122942976
-5.5,-60.5,4,6122942976
-4.5,-60.5,4,6122942976
-3.5,-60.5,4,6122942976
-2.5,-60.5,4,6122942976
-1.5,-60.5,4,6122942976
-0.5,-60.5,4,6122942976
0.5,-60.5,4,6122942976
1.5,-60.5,4,6122942976
2.5,-60.5,4,6122942976
3.5,-60.5,4,6122942976
4.5,-60.5,4,6122942976
5.5,-60.5,4,6122942976
6.5,-60.5,4,6122942976
7.5,-60.5,4,6122942976
8.5,-60.5,4,6122942976
9.5,-60.5,4,6122942976
10.5,-60.5,4,6122942976
11.5,-60.5,4,6122942976
12.5,-60.5,4,6122942976
13.5,-60.5,4,6122942976
14.5,-60.5,4,6122942976
15.5,-60.5,4,6122942976
16.5,-60.5,4,6122942976
17.5,-60.5,4,6122942976
18.5,-60.5,4,6122942976
19.5,-60.5,4,6122942976
20.5,-60.5,4,6122942976
21.5,-60.5,4,6122942976
22.5,-60.5,4,6122942976
23.5,-60.5,4,6122942976
24.5,-60.5,4,6122942976
25.5,-60.5,4,6122942976
26.5,-60.5,4,6122942976
27.5,-60.5,4,6122942976
28.5,-60.5,4,6122942976
29.5,-60.5,4,6122942976
30.5,-60.5,5,6122942976
31.5,-60.5,5,6122942976
32.5,-60.5,5,6122942976
33.5,-60.5,5,6122942976
34.5,-60.5,5,6122942976
35.5,-60.5,5,6122942976
36.5,-60.5,5,6122942976
37.5,-60.5,5,6122942976
38.5,-60.5,5,6122942976
39.5,-60.5,5,6122942976
40.5,-60.5,5,6122942976
41.5,-60.5,5,6122942976
42.5,-60.5,5,6122942976
43.5,-60.5,5,6122942976
44.5,-60.5,5,6122942976
45.5,-60.5,5,6122942976
46.5,-60.5,5,6122942976
47.5,-60.5,5,6122942976
48.5,-60.5,5,6122942976
49.5,-60.5,5,6122942976
50.5,-60.5,5,6122942976
51.5,-60.5,5,6122942976
52.5,-60.5,5,6122942976
53.5,-60.5,5,6122942976
54.5,-60.5,5,6122942976
55.5,-60.5,5,6122942976
56.5,-60.5,5,6122942976
57.5,-60.5,5,6122942976
58.5,-60.5,5,6122942976
59.5,-60.5,5,6122942976
60.5,-60.5,6,6122942976
61.5,-60.5,6,6122942976
62.5,-60.5,6,6122942976
63.5,-60.5,6,6122942976
64.5,-60.5,6,6122942976
65.5,-60.5,6,6122942976
66.5,-60.5,6,6122942976
67.5,-60.5,6,6122942976
68.5,-60.5,6,6122942976
69.5,-60.5,6,6122942976
70.5,-60.5,6,6122942976
71.5,-60.5,6,6122942976
72.5,-60.5,6,6122942976
73.5,-60.5,6,6122942976
74.5,-60.5,6,6122942976
75.5,-60.5,6,6122942976
76.5,-60.5,6,6122942976
77.5,-60.5,6,6122942976
78.5,-60.5,6,6122942976
79.5,-60.5,6,6122942976
80.5,-60.5,6,6122942976
81.5,-60.5,6,6122942976
82.5,-60.5,6,6122942976
83.5,-60.5,6,6122942976
84.5,-60.5,6,6122942976
85.5,-60.5,6,6122942976
86.5,-60.5,7,6122942976
87.5,-60.5,7,6122942976
88.5,-60.5,7,6122942976
89.5,-60.5,7,6122942976
90.5,-60.5,7,6122942976
91.5,-60.5,7,6122942976
92.5,-60.5,7,6122942976
93.5,-60.5,7,6122942976
94.5,-60.5,7,6122942976
95.5,-60.5,7,6122942976
96.5,-60.5,7,6122942976
97.5,-60.5,7,6122942976
98.5,-60.5,7,6122942976
99.5,-60.5,7,6122942976
100.5,-60.5,7,6122942976
101.5,-60.5,7,6122942976
102.5,-60.5,7,6122942976
103.5,-60.5,7,6122942976
104.5,-60.5,7,6122942976
105.5,-60.5,7,6122942976
106.5,-60.5,7,6122942976
107.5,-60.5,7,6122942976
108.5,-60.5,7,6122942976
109.5,-60.5,7,6122942976
110.5,-60.5,7,6122942976
111.5,-60.5,7,6122942976
112.5,-60.5,7,6122942976
113.5,-60.5,7,6122942976
114.5,-60.5,7,6122942976
115.5,-60.5,7,6122942976
116.5,-60.5,7,6122942976
117.5,-60.5,7,6122942976
118.5,-60.5,7,6122942976
119.5,-60.5,7,6122942976
120.5,-60.5,7,6122942976
121.5,-60.5,7,6122942976
122.5,-60.5,7,6122942976
123.5,-60.5,7,6122942976
124.5,-60.5,7,6122942976
125.5,-60.5,7,6122942976
126.5,-60.5,7,6122942976
127.5,-60.5,7,6122942976
128.5,-60.5,7,6122942976
129.5,-60.5,7,6122942976
130.5,-60.5,7,6122942976
131.5,-60.5,7,6122942976
132.5,-60.5,7,6122942976
133.5,-60.5,7,6122942976
134.5,-60.5,7,6122942976
135.5,-60.5,7,6122942976
136.5,-60.5,7,6122942976
137.5,-60.5,7,6122942976
138.5,-60.5,7,6122942976
139.5,-60.5,7,6122942976
140.5,-60.5,7,6122942976
141.5,-60.5,7,6122942976
142.5,-60.5,7,6122942976
143.5,-60.5,7,6122942976
144.5,-60.5,7,6122942976
145.5,-60.5,7,6122942976
146.5,-60.5,7,6122942976
147.5,-60.5,7,6122942976
148.5,-60.5,7,6122942976
149.5,-60.5,7,6122942976
150.5,-60.5,8,6122942976
151.5,-60.5,8,6122942976
152.5,-60.5,8,6122942976
153.5,-60.5,8,6122942976
154.5,-60.5,8,6122942976
155.5,-60.5,8,6122942976
156.5,-60.5,8,6122942976
157.5,-60.5,8,6122942976
158.5,-60.5,8,6122942976
159.5,-60.5,8,6122942976
160.5,-60.5,8,6122942976
161.5,-60.5,8,6122942976
162.5,-60.5,8,6122942976
163.5,-60.5,8,6122942976
164.5,-60.5,8,6122942976
165.5,-60.5,8,6122942976
166.5,-60.5,8,6122942976
167.5,-60.5,8,6122942976
168.5,-60.5,8,6122942976
169.5,-60.5,8,6122942976
170.5,-60.5,8,6122942976
171.5,-60.5,8,6122942976
172.5,-60.5,8,6122942976
173.5,-60.5,8,6122942976
174.5,-60.5,8,6122942976
175.5,-60.5,8,6122942976
176.5,-60.5,8,6122942976
177.5,-60.5,8,6122942976
178.5,-60.5,8,6122942976
179.5,-60.5,8,6122942976
-179.5,-61.5,8,5934310912
-178.5,-61.5,8,5934310912
-177.5,-61.5,8,5934310912
-176.5,-61.5,8,5934310912
-175.5,-61.5,8,5934310912
-174.5,-61.5,8,5934310912
-173.5,-61.5,8,5934310912
-172.5,-61.5,8,5934310912
-171.5,-61.5,8,5934310912
-170.5,-61.5,8,5934310912
-169.5,-61.5,8,5934310912
-168.5,-61.5,8,5934310912
-167.5,-61.5,8,5934310912
-166.5,-61.5,8,5934310912
-165.5,-61.5,8,5934310912
-164.5,-61.5,8,5934310912
-163.5,-61.5,8,5934310912
-162.5,-61.5,8,5934310912
-161.5,-61.5,8,5934310912
-160.5,-61.5,8,5934310912
-159.5,-61.5,8,5934310912
-158.5,-61.5,8,5934310912
-157.5,-61.5,8,5934310912
-156.5,-61.5,8,5934310912
-155.5,-61.5,8,5934310912
-154.5,-61.5,8,5934310912
-153.5,-61.5,8,5934310912
-152.5,-61.5,8,5934310912
-151.5,-61.5,8,5934310912
-150.5,-61.5,8,5934310912
-149.5,-61.5,9,5934310912
-148.5,-61.5,9,5934310912
-147.5,-61.5,9,5934310912
-146.5,-61.5,9,5934310912
-145.5,-61.5,9,5934310912
-144.5,-61.5,9,5934310912
-143.5,-61.5,9,5934310912
-142.5,-61.5,9,5934310912
-141.5,-61.5,9,5934310912
-140.5,-61.5,9,5934310912
-139.5,-61.5,9,5934310912
-138.5,-61.5,9,5934310912
-137.5,-61.5,9,5934310912
-136.5,-61.5,9,5934310912
-135.5,-61.5,9,5934310912
-134.5,-61.5,9,5934310912
-133.5,-61.5,9,5934310912
-132.5,-61.5,9,5934310912
-131.5,-61.5,9,5934310912
-130.5,-61.5,9,5934310912
-129.5,-61.5,9,5934310912
-128.5,-61.5,9,5934310912
-127.5,-61.5,9,5934310912
-126.5,-61.5,9,5934310912
-125.5,-61.5,9,5934310912
-124.5,-61.5,9,5934310912
-123.5,-61.5,9,5934310912
-122.5,-61.5,9,5934310912
-121.5,-61.5,9,5934310912
-120.5,-61.5,9,5934310912
-119.5,-61.5,9,5934310912
-118.5,-61.5,9,5934310912
-117.5,-61.5,9,5934310912
-116.5,-61.5,9,5934310912
-115.5,-61.5,9,5934310912
-114.5,-61.5,9,5934310912
-113.5,-61.5,9,5934310912
-112.5,-61.5,9,5934310912
-111.5,-61.5,9,5934310912
-110.5,-61.5,9,5934310912
-109.5,-61.5,9,5934310912
-108.5,-61.5,9,5934310912
-107.5,-61.5,9,5934310912
-106.5,-61.5,9,5934310912
-105.5,-61.5,9,5934310912
-104.5,-61.5,9,5934310912
-103.5,-61.5,9,5934310912
-102.5,-61.5,9,5934310912
-101.5,-61.5,9,5934310912
-100.5,-61.5,9,5934310912
-99.5,-61.5,9,5934310912
-98.5,-61.5,9,5934310912
-97.5,-61.5,9,5934310912
-96.5,-61.5,9,5934310912
-95.5,-61.5,9,5934310912
-94.5,-61.5,9,5934310912
-93.5,-61.5,9,5934310912
-92.5,-61.5,9,5934310912
-91.5,-61.5,9,5934310912
-90.5,-61.5,9,5934310912
-89.5,-61.5,9,5934310912
-88.5,-61.5,9,5934310912
-87.5,-61.5,9,5934310912
-86.5,-61.5,9,5934310912
-85.5,-61.5,9,5934310912
-84.5,-61.5,1,5934310912
-83.5,-61.5,1,5934310912
-82.5,-61.5,1,5934310912
-81.5,-61.5,1,5934310912
-80.5,-61.5,1,5934310912
-79.5,-61.5,1,5934310912
-78.5,-61.5,1,5934310912
-77.5,-61.5,1,5934310912
-76.5,-61.5,1,5934310912
-75.5,-61.5,1,5934310912
-74.5,-61.5,1,5934310912
-73.5,-61.5,1,5934310912
-72.5,-61.5,1,5934310912
-71.5,-61.5,1,5934310912
-70.5,-61.5,1,5934310912
-69.5,-61.5,1,5934310912
-68.5,-61.5,1,5934310912
-67.5,-61.5,1,5934310912
-66.5,-61.5,1,5934310912
-65.5,-61.5,1,5934310912
-64.5,-61.5,1,5934310912
-63.5,-61.5,1,5934310912
-62.5,-61.5,1,5934310912
-61.5,-61.5,1,5934310912
-60.5,-61.5,1,5934310912
-59.5,-61.5,1,5934310912
-58.5,-61.5,1,5934310912
-57.5,-61.5,1,5934310912
